market_id,condition_id,event_id,question,category,tags,outcomes,outcome_prices,clob_token_ids,yes_token_id,yes_price_current,start_date,end_date,close_date,active,closed,archived,resolved_outcome,volume,liquidity,volume_clob,uma_resolution_status,uma_resolution_statuses,resolved_by,resolution_source,enable_order_book,slug,description,is_binary,has_yes_token,market_family,asset,threshold,direction,target_date,is_core,is_satellite,selection_reason,exclusion_reason
507888,0xbeea0aff752734aa33484711d15695dff9694b2092a8c0ab71fbf2ec74e7fb11,12815,Will the Orlando Magic win the 2025 NBA Finals?,,[],['Yes' 'No'],[0. 1.],"['103763229757259934585154385203172143026994251635263937767264658397198729658471'
 '68785563375075269424481143248761740566978389338061376061637854916155243992806']",103763229757259934585154385203172143026994251635263937767264658397198729658471,0.0,2024-09-24T17:39:11.547Z,2025-06-23T12:00:00Z,2025-04-30 07:54:17+00,True,True,False,No,22654093.030353,,22654093.030353,resolved,['proposed' 'resolved'],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-the-orlando-magic-win-the-2025-nba-finals,"This market will resolve to “Yes” if the Orlando Magic win the 2024-2025 NBA Championship. Otherwise, this market will resolve to “No”.

This market will resolve to “No” immediately if it becomes impossible for this team to become 2024-25 NBA Champion.

The resolution source for this market will be information from the NBA.",True,True,excluded,,,,2025-06-23T12:00:00Z,False,False,,not_crypto_candidate
571214,0x4dce6b5f1fa7693336ba4df1537ccff1835f20a3414cc951790e5caf75cd8cff,35532,Will Chef Phillip win the 2025 National Heads-Up Poker Championship?,,[],['Yes' 'No'],[0. 1.],"['23177813977939886658777764814269533751935144724225193484920990396098116916620'
 '103880738933184653445293804798746269059347749059305260081597184980396980212413']",23177813977939886658777764814269533751935144724225193484920990396098116916620,0.0,2025-08-03T16:55:58.988Z,2025-12-31T22:00:00Z,2025-12-19 05:02:57+00,True,True,False,No,22533633.258365,0.0,22533633.258365,resolved,['proposed' 'resolved'],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-chef-phillip-win-the-2025-national-heads-up-poker-championship,"The 2025 National Heads-Up Poker Championship will premiere on Peacock this fall (https://www.pokernews.com/news/2025/07/national-heads-up-poker-championship-return-49301.htm). This market predicts which player will win the 2025 National Heads-Up Poker Championship.

This market will resolve to ""Yes"" if the listed player wins the 2025 National Heads-Up Poker Championship. Otherwise, it will resolve to ""No"".

If the 2025 National Heads-Up Poker Championship is canceled or not completed by December 31, 2025, 11:59 pm ET, this market will resolve to ""Other"".

If the final players agree to a prize‑money chop, this market will resolve based on the player who is awarded the official tournament trophy.

The primary resolution source for this market will be Peacock, along with streaming coverage on PokerGO and PokerStars. However, a consensus of credible reporting may also be used.",True,True,excluded,,,,2025-12-31T22:00:00Z,False,False,,not_crypto_candidate
507404,0x4a64f9884cca36e19d0647221e43dd231489b675b66e993a0493903323ff080c,12672,Will Valencia CF win La Liga?,,[],['Yes' 'No'],[0. 1.],"['104906427499249915116017760070243351638232899752272463356745349422486206444474'
 '32762792619869235910418970309397431555606541643405931988282910975542479931857']",104906427499249915116017760070243351638232899752272463356745349422486206444474,0.0,2024-09-18T16:48:49.036523Z,2025-05-25T12:00:00Z,2025-03-16 01:45:24+00,True,True,False,No,22406816.3646214,,22406816.3646214,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-valencia-cf-win-la-liga,"This market will resolve to “Yes” if Valencia CF is the 2024-25 La Liga Champion. Otherwise, the market will resolve to “No”.

If it is a mathematical certainty Valencia CF will win, this market will immediately resolve to “Yes.” Likewise, if it becomes mathematically impossible for Valencia CF to win, this market will immediately resolve to “No.” Potential retroactive points deductions past these points will have no bearing on this market’s resolution.",True,True,excluded,,,,2025-05-25T12:00:00Z,False,False,,not_crypto_candidate
507319,0xeb67c932740eec9d25d7e540252090a03624625b8d2de78f92c208e53bf5f078,12585,Will Young Boys win the UEFA Champions League?,,[],['Yes' 'No'],[0. 1.],"['41079422079061970314632168616937958285209234875385264036673909853388639674518'
 '7203516119745740861697428759566945368946657917145171877274880291784445738909']",41079422079061970314632168616937958285209234875385264036673909853388639674518,0.0,2024-09-17T18:47:06.578624Z,2025-05-31T12:00:00Z,2024-12-12 01:23:17+00,True,True,False,No,22343123.836472,,22343123.836472,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-young-boys-win-the-uefa-champions-league,"This market will resolve to “Yes” if Young Boys wins the 2024-25 UEFA Champions League. Otherwise, this market will resolve to “No”.

If at any point it becomes impossible for this team to win the 2024-2025 UEFA Champions League based on the rules of the tournament (e.g. they are eliminated), this market will resolve immediately to “No”.",True,True,excluded,,,,2025-05-31T12:00:00Z,False,False,,not_crypto_candidate
253874,0x9b277b355e9fff465381229667e064abb97ee74934af5e1a2278293f41e69708,903215,Will Dean Phillips win the 2024 Democratic Presidential Nomination?,,[],['Yes' 'No'],[0. 1.],"['33611065073841023044417049284860005565280089240222305314198063431479940360274'
 '109117100646326624631000331623374300388658148507070655774353423224352508816182']",33611065073841023044417049284860005565280089240222305314198063431479940360274,0.0,2024-01-13T01:35:00Z,2024-08-19T00:00:00Z,2024-08-06 11:24:56+00,True,True,False,No,22226397.94,,22226397.943736,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-dean-phillips-win-the-2024-democratic-presidential-nomination,"This market will resolve to “Yes” if Dean Phillips wins the 2024 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources, including https://democrats.org/.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",True,True,excluded,,,,2024-08-19T00:00:00Z,False,False,,not_crypto_candidate
519110,0x0221121b0f6acc9552c43795bac9b0fcc4e7ea0ea9b717b33372b7795f1ac25d,16875,Was Trump hacked?,,[],['Yes' 'No'],[0. 1.],"['89770889056045983697270418702579103569753865980094204351561078154164032157921'
 '36202754231387097306325702546396014827944798202465293616453871341350603385788']",89770889056045983697270418702579103569753865980094204351561078154164032157921,0.0,2025-01-18T03:05:56.091Z,2025-01-19T12:00:00Z,2025-01-20 07:02:08+00,True,True,False,No,22213305.879178,,22213305.879178,resolved,[],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,was-trump-hacked,"On January 17, Donald Trump posted the following: https://x.com/realDonaldTrump/status/1880446012168249386.

This market will resolve to ""Yes"" if definitive evidence is released that Donald Trumps's X account @realDonaldTrump, was hacked, meaning that the recent tweet about $TRUMP was posted without his consent or authorization. This market will resolve to ""No"" otherwise.

If no definitive evidence is released prior to Sunday, January 19, 2025, 11:59 PM ET, this market will resolve to ""No.""

This market will resolve according to official statements from Donald Trump and a consensus of credible reporting. Note that actions such as the above posts being deleted will count as evidence toward Donald Trump being hacked, but will be considered in context of a consensus of credible reporting.
",True,True,excluded,,,,2025-01-19T12:00:00Z,False,False,,not_crypto_candidate
984441,0x4b02efe53e631ada84681303fd66d79ad615f3d2b6a28b4633d43d935f89af58,114242,"US strikes Iran by March 31, 2026?",,[],['Yes' 'No'],[1. 0.],"['114073431155826730926052468626599502581519892859155799641358176120253844422606'
 '102493900551645701521693125055452122755587721284263456800351297341161706805154']",114073431155826730926052468626599502581519892859155799641358176120253844422606,1.0,2025-12-22T16:30:05.642Z,2026-06-30T00:00:00Z,2026-02-28 09:34:03+00,True,True,False,Yes,22213247.327937,,22213247.327937,resolved,['proposed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,us-strikes-iran-by-march-31-2026-393-881-954,"This market will resolve to ""Yes"" if the US initiates a drone, missile, or air strike on Iranian soil or any official Iranian embassy or consulate between the time of this market's creation and the listed date (ET). Otherwise, this market will resolve to ""No"".

For the purposes of this market, a qualifying ""strike"" is defined as the use of aerial bombs, drones or missiles (including cruise or ballistic missiles) launched by US military forces that impact Iranian ground territory or any official Iranian embassy or consulate (e.g., if a weapons depot on Iranian soil is hit by an US missile, this market will resolve to ""Yes"").

Missiles or drones which are intercepted and surface-to-air missile strikes will not be sufficient for a ""Yes"" resolution regardless of whether they land on Iranian territory or cause damage.

Actions such as artillery fire, small arms fire, FPV or ATGM strikes directly, ground incursions, naval shelling, cyberattacks, or other operations conducted by US ground operatives will not qualify.

The resolution source will be a consensus of credible reporting.",True,True,excluded,,,,2026-06-30T00:00:00Z,False,False,,not_crypto_candidate
253635,0xd1cce1f51effdf3957144fdc87b5e8aace1d1f7ab21976a046b71744ecad8443,903193,Will AOC win the 2024 US Presidential Election?,,[],['Yes' 'No'],[0. 1.],"['6238317280296426865475638559260472448644617115418089359113344407432348159324'
 '41954490041086867564121643018635419147920198909390751107256363360262392619696']",6238317280296426865475638559260472448644617115418089359113344407432348159324,0.0,2024-01-06T20:12:00Z,2024-11-05T12:00:00Z,2024-11-06 20:09:45+00,True,True,False,No,22011560.654836,,22011560.654836,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-aoc-win-the-2024-us-presidential-election,"This market will resolve to “Yes” if Alexandria Ocasio-Cortez wins the 2024 US Presidential Election. Otherwise, this market will resolve to “No.”

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.",True,True,excluded,,,,2024-11-05T12:00:00Z,False,False,,not_crypto_candidate
1394299,0xe4b9a52d2bb336ff9d84799b70e72e8e5f4507df881af60f3f4daeb9f541a80e,158299,US forces enter Iran by December 31?,,[],['Yes' 'No'],[1. 0.],"['31335564527155177318544135513783493075328451393660649396114225549873718295223'
 '999431386086915652803375764895435840752699372365775899613514207437695781135']",31335564527155177318544135513783493075328451393660649396114225549873718295223,1.0,2026-02-18T21:39:50.154Z,2026-12-31T00:00:00Z,2026-04-09 00:31:41+00,True,True,False,Yes,21995506.101996984,,21995506.101996984,resolved,['proposed' 'disputed' 'proposed' 'disputed'],0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,True,us-forces-enter-iran-by-december-31-573-642-385-371-179-425-262,"This market will resolve to “Yes” if active US military personnel physically enter Iran at any point by the listed date (ET). Otherwise, this market will resolve to ""No"".

Military special operation forces will qualify, however intelligence operatives will not count.

US military personnel must physically enter the terrestrial territory of Iran to qualify. Entering Iran's maritime or aerial territory will not count.

Military contractors, military advisors, or high-ranking US service members entering Iran for diplomatic purposes (and their accompanying entourage) will not qualify.

The resolution source will be a consensus of credible reporting.",True,True,excluded,,,,2026-12-31T00:00:00Z,False,False,,not_crypto_candidate
507398,0x7da6e2fbf085bff83d6da206fda2cd42ba8fb35f3eb98ddc0fc16634604eb1da,12672,Will Girona FC win La Liga?,,[],['Yes' 'No'],[0. 1.],"['77249408121500465543133005338729954173954846453554496082095688236951180530513'
 '10200951460399173862579072493147847052434501635968270413942430665969914133377']",77249408121500465543133005338729954173954846453554496082095688236951180530513,0.0,2024-09-18T16:37:28.627912Z,2025-05-25T12:00:00Z,2025-03-30 19:45:48+00,True,True,False,No,21954118.510273,,21954118.510273,resolved,['proposed' 'resolved'],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-girona-fc-win-la-liga,"This market will resolve to “Yes” if Girona FC is the 2024-25 La Liga Champion. Otherwise, the market will resolve to “No”.

If it is a mathematical certainty Girona FC will win, this market will immediately resolve to “Yes.” Likewise, if it becomes mathematically impossible for Girona FC to win, this market will immediately resolve to “No.” Potential retroactive points deductions past these points will have no bearing on this market’s resolution.",True,True,excluded,,,,2025-05-25T12:00:00Z,False,False,,not_crypto_candidate
253723,0x0c12d7b5322f432a0c4ac8806b476c7483c4d44061ca1188b6f749ec9db34996,903216,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,,[],['Yes' 'No'],[0. 1.],"['73054962612427989214794989986417863037726177625514724797652348246685047271795'
 '1001642493447151925668910251368195271528206049745379920408223242868736360361']",73054962612427989214794989986417863037726177625514724797652348246685047271795,0.0,2024-01-09T23:39:00Z,2024-11-05T00:00:00Z,2024-11-12 09:47:57+00,True,True,False,No,21923974.494067,,21923974.494067,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-nikki-haley-win-the-popular-vote-in-the-2024-presidential-election,"This market will resolve to “Yes” if Nikki Haley is the candidate who receives the most votes in the 2024 U.S. presidential election, otherwise this market will resolve to “No.”

In case of a tie, this market will resolve in favor of the candidate whose last name comes first in alphabetical order.

The resolution source will be an overwhelming consensus of credible reporting as to who is the winner of the popular vote.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.
",True,True,excluded,,,,2024-11-05T00:00:00Z,False,False,,not_crypto_candidate
508801,0xd7c733237a4b3526149b88fd91044fbec5a3a7c7e4995f18172e677b49ee4a7d,13168,Will the Brooklyn Nets win the Eastern Conference?,,[],['Yes' 'No'],[0. 1.],"['27679283009281140906494418216675196793239046563571103977982830105929636374745'
 '30032725035786522035464730245206203779408629685215164802959754874012430411223']",27679283009281140906494418216675196793239046563571103977982830105929636374745,0.0,2024-10-04T15:18:01.868913Z,2025-06-05T12:00:00Z,2025-03-28 05:52:42+00,True,True,False,No,21812165.00846,,21812165.00846,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-the-brooklyn-nets-win-the-eastern-conference,"This market will resolve to “Yes” if the Brooklyn Nets win the 2024-2025 NBA Eastern Conference finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2024-25 NBA Eastern Conference finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",True,True,excluded,,,,2025-06-05T12:00:00Z,False,False,,not_crypto_candidate
567564,0x068d4f079da544e312b1a7b86e2c5dd39d3fc6a0f5a21b0ec866d1ff34767839,34038,Will the next Prime Minister of Hungary be István Kapitány?,,[],['Yes' 'No'],[0. 1.],"['112334119315898655379557681849814313140380376299028916203775469724730149194325'
 '9769739137616425702145383342253945344514131626307605267586577941632735221909']",112334119315898655379557681849814313140380376299028916203775469724730149194325,0.0,2025-07-24T22:00:10.563Z,2026-04-12T00:00:00Z,2026-05-09 17:37:49+00,True,True,False,No,21744519.72813603,,21744519.72813603,resolved,['proposed' 'resolved'],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-the-next-prime-minister-of-hungary-be-istvn-kapitny,"Parliamentary elections are scheduled to be held in Hungary on April 12 2026.

This market will resolve to the individual who is next officially appointed and confirmed as Prime Minister of Hungary following the 2026 parliamentary election.

To count for resolution, the individual must be formally elected and appointed to the role of Prime Minister. Any interim or caretaker Prime Minister will not count toward the resolution of this market.

If no such Prime Minister is confirmed by December 31, 2026, 11:59 PM ET, this market will resolve to “Other.”

The primary resolution source for this market will be official information from the Government of Hungary; however, a consensus of credible reporting may also be used.",True,True,excluded,,,,2026-04-12T00:00:00Z,False,False,,not_crypto_candidate
254251,0x62c1c246437874dc270d9d9019b6228532a394ea2a6ffa36190c7075a2732ae6,903378,Will 'Furiosa: A Mad Max Saga' gross most in 2024?,,[],['Yes' 'No'],[0. 1.],"['20652185133715721633459147162837532684883892482295446308631392518644903995047'
 '96209224169793686224550691608953554329797227589400629866153847433213707097362']",20652185133715721633459147162837532684883892482295446308631392518644903995047,0.0,2024-01-31T23:47:00Z,2024-12-29T00:00:00Z,2025-01-03 08:20:09+00,True,True,False,No,21691619.0902797,,21691619.0902797,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-furiosa-a-mad-max-saga-gross-most-in-2024,"This market will resolve to ""Yes"" if the ""Gross"" column on https://www.boxofficemojo.com/year/2024/?grossesOption=calendarGrosses shows 'Furiosa: A Mad Max Saga' (2024) as the film with the highest 2024 gross once data for December 31 is made available. Otherwise, this market will resolve to ""No"".

Note: This market is about the movie's domestic calendar gross in 2024 - dates outside of 2024 will not count toward this movie's gross. 

In the event of an exact tie the film that comes first alphabetically will be considered the winner.

If there is no final data available by January 7, 2025, 11:59 PM ET, another credible resolution source will be chosen.",True,True,excluded,,,,2024-12-29T00:00:00Z,False,False,,not_crypto_candidate
566167,0x7e6021ad37547bbec1c6193df617be4ecbb0693d48bd8bb2d57bc290708335f8,33506,Will Olympiakos win the 2025–26 Champions League?,,[],['Yes' 'No'],[0. 1.],"['39554564777734449159113369155925961418775154448775340140622706142513548632046'
 '46948529410162574338604849441677535355244685495315049291453823664074463952614']",39554564777734449159113369155925961418775154448775340140622706142513548632046,0.0,2025-07-28T16:37:42.208133Z,2026-05-31T00:00:00Z,2026-02-25 01:15:32+00,True,True,False,No,21360158.2305,,21360158.2305,resolved,['proposed' 'resolved'],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-olympiakos-win-the-202526-champions-league,"This is a polymarket on whether the listed team will win the 2025–26 UEFA Champions League.

This market will resolve to ""Yes"" if the listed team is officially crowned the winner of the 2025–26 UEFA Champions League. Otherwise, it will resolve to ""No"".

If at any point it becomes impossible for the listed team to win the tournament (e.g. they are mathematically eliminated), the market will resolve to ""No"".

If the 2025–26 UEFA Champions League is canceled or not completed by October 1, 2026, this market will resolve to ""Other"".

The primary resolution source will be official information from UEFA Champions League (https://www.uefa.com/uefachampionsleague/). A consensus of credible reporting may also be used.",True,True,excluded,,,,2026-05-31T00:00:00Z,False,False,,not_crypto_candidate
506741,0x940480935f624dee9e9fa9820159dfdecae3b20b85f9f96a59d54c8fff63daf9,12483,Newcastle United wins the Premier League?,,[],['Yes' 'No'],[0. 1.],"['107702219978983602967102884794835839587439782377291063516912032944463408076101'
 '101248361170903042526900263765150194643578235056478123366637582686148993260063']",107702219978983602967102884794835839587439782377291063516912032944463408076101,0.0,2024-09-09T21:02:18.408Z,2025-05-25T12:00:00Z,2025-04-19 22:35:03+00,True,True,False,No,21287440.646068,,21287440.646068,resolved,['proposed' 'resolved'],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,newcastle-united-wins-the-premier-league,"This market will resolve to “Yes” if Newcastle United is the 2024-25 Premier League Champion. Otherwise, the market will resolve to “No”.

If it is a mathematical certainty Newcastle United will win, this market will immediately resolve to “Yes.” Likewise, if it becomes mathematically impossible for Newcastle United to win, this market will immediately resolve to “No.” Potential retroactive points deductions past these points will have no bearing on this market’s resolution.",True,True,excluded,,,,2025-05-25T12:00:00Z,False,False,,not_crypto_candidate
515761,0xcce535ee3d3b54b4f67165ccfa0a60195ff155afdc51db66c6d5f7d4af0f29a8,14835,Will FDP win the most seats in the next German election?,,[],['Yes' 'No'],[0. 1.],"['58133844730076047070110973379344868761150347358500598838005887606220013934718'
 '14875660322078163696008576577608406432294409984642605754965521546683761493099']",58133844730076047070110973379344868761150347358500598838005887606220013934718,0.0,2024-12-16T18:27:09.169Z,2025-02-23T12:00:00Z,2025-02-24 12:45:58+00,True,True,False,No,21222938.680058,,21222938.680058,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-fdp-win-the-most-seats-in-the-next-german-election-hksa,"German Federal elections to elect the 21st Bundestag are scheduled to tale place February 23, 2025.

This market will resolve to ""Yes"" if The Free Democratic Party (FDP, Freie Demokratische Partei) wins the most seats in the Bundestag (Germany's lower house) as a result of the next German parliamentary election.

If voting in the next German parliamentary election does not occur by June 30, 2025, this market will resolve to ""No"".

In the case of a tie between this party and any other for the most seats gained, this market will resolve in favor of the party whose listed abbreviation comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part.

This market will resolve based on the final total number of seats won by each party, including any overhang mandates (Überhangmandate) and balancing mandates (Ausgleichsmandate), as reflected in the official results.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the German government, specifically the Federal Returning Officer (Bundeswahlleiter) (https://www.bundeswahlleiterin.de/en/).

Note: The CDU and CSU will be considered a single party, NOT a coalition for the purpose of this market.  ",True,True,excluded,,,,2025-02-23T12:00:00Z,False,False,,not_crypto_candidate
1897070,0xa5501b4dc0c99c382b1c2871ad9141c7f58509a0f962f70a38bb6566ec570049,351727,Will Spain win on 2026-06-15?,,[],['Yes' 'No'],[0. 1.],"['3612393435281522540359979834655761894598376313180591710384535406994913064931'
 '21862621641339836174497511094063892750017129328914984752742038084309716186124']",3612393435281522540359979834655761894598376313180591710384535406994913064931,0.0,2026-04-06T22:26:16.976208Z,2026-06-15T16:00:00Z,2026-06-15 19:58:27+00,True,True,False,No,21209383.43092772,,21209383.43092772,resolved,['proposed'],0x69c47De9D4D3Dad79590d61b9e05918E03775f24,https://www.fifa.com/fifaplus/en/tournaments/mens/worldcup,True,fifwc-esp-cvi-2026-06-15-esp,"In the upcoming game, scheduled for June 15, 2026
If Spain wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.

The primary resolution source for this market is the official statistics of the event as recognized by the governing body or event organizers. However, if the governing body or event organizers have not published final match statistics within 2 hours after the event's conclusion, a consensus of credible reporting may be used instead.",True,True,excluded,,,,2026-06-15T16:00:00Z,False,False,,not_crypto_candidate
253598,0x696baf880832d000a37ea87cc94235b1ac58e7e9fe7a144ccf5d141877629134,903193,Will Vivek Ramaswamy win the 2024 US Presidential Election?,,[],['Yes' 'No'],[0. 1.],"['71118168890902402346450607953977430866499056452499149647300109878547888435163'
 '83989706486871267882400547508608962084989637885033118817277664739968626851490']",71118168890902402346450607953977430866499056452499149647300109878547888435163,0.0,2024-01-04T23:02:00Z,2024-11-05T00:00:00Z,2024-11-06 19:30:56+00,True,True,False,No,21181731.472915,,21181731.472915,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-vivek-ramaswamy-win-the-2024-us-presidential-election,"This market will resolve to “Yes” if Vivek Ramaswamy wins the 2024 US Presidential Election. Otherwise, this market will resolve to “No.”

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2025) this market will resolve based on who is inaugurated.

Note: An update may be made to this market to allow for early expiration if the candidate is definitively no longer in contention for the presidency.",True,True,excluded,,,,2024-11-05T00:00:00Z,False,False,,not_crypto_candidate
252294,0x3ac961dca3c4f0fc34bf94c661962012ab5e8bcdcadfc99affa06eddde00b29f,902516,Biden drops out of presidential race?,,[],['Yes' 'No'],[1. 0.],"['80466862227762400456474037114326989569691448086113369690204721936360568404468'
 '55053017623018167103206225381535351479731721326578895660347356086269854794785']",80466862227762400456474037114326989569691448086113369690204721936360568404468,1.0,2023-09-21T16:18:35.358Z,2024-11-04T12:00:00Z,2024-07-21 20:20:56+00,True,True,False,Yes,21122389.82,,21122389.820576,resolved,[],0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,,True,will-biden-drop-out-of-presidential-race,"This market will resolve to ""Yes"" if President Joe Biden officially announces his withdrawal or is confirmed to have withdrawn from the 2024 US presidential race.

In the event of any extenuating circumstances that prevent Joe Biden from continuing the race, this market will also resolve to ""Yes"". 

If Joe Biden does not drop out or is not forced to withdraw from the 2024 Presidential Election by 12:01 AM ET on November 5, 2024, this market will resolve to ""No"".

The primary resolution source for this market will be official information from Joe Biden or his official/legal representatives, however a consensus of credible reporting will also be used.
",True,True,excluded,,,,2024-11-04T12:00:00Z,False,False,,not_crypto_candidate
506126,0xa334392ed0a06006c57dbf787ee9eaf69d52535ee8b8d8786ca271592a7f46d9,12299,Will another candidate win the 2024 São Paulo mayoral election?,,[],['Yes' 'No'],[0. 1.],"['29341894865625279678261497294203638481782261214939474741348698449162330902763'
 '65013968224635249506836504671128860537268288217015900777882235636455072048724']",29341894865625279678261497294203638481782261214939474741348698449162330902763,0.0,2024-08-29T20:40:46.820792Z,2024-10-06T12:00:00Z,2024-10-28 01:21:05+00,True,True,False,No,21001687.12647,,21001687.12647,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,will-another-candidate-win-the-2024-so-paulo-mayoral-election,"The 2024 São Paulo mayoral election is scheduled to take place on October 6. If no candidate receives a majority of votes, a runoff election will be held on October 27, 2024. This is a market asking who will be the ultimate victor.

This market will resolve to ""Yes"" if any candidate other than Pablo Marçal, Guilherme Boulos, Ricardo Nunes, José Luiz Datena, Tabata Amaral, or Marina Helena wins the 2024 São Paulo mayoral election. Otherwise, this market will resolve to ""No"".

If the election is delayed beyond December 31, 2024 ET, or the election is otherwise not held by that date, this market will resolve to ""Yes"".

The resolution source for this market will be official information from the Tribunal Superior Eleitoral (TSE) (www.tse.jus.br) and/or the official process by which electoral disputes are arbitrated in Brazil.
",True,True,excluded,,,,2024-10-06T12:00:00Z,False,False,,not_crypto_candidate
253836,0x547171b466f04230c9a6bfd13a71fb24de3442e10ce5cea95232d970f36fd5bf,903211,Democrats and Republicans both lose the 2024 Presidential Election?,,[],['Yes' 'No'],[0. 1.],"['68388345708992267048901308566601456742220828065695253175236513249017539310422'
 '87695826134002623211782057299688180427360402790438610099604219343088031898083']",68388345708992267048901308566601456742220828065695253175236513249017539310422,0.0,2024-01-12T00:43:00Z,2024-11-05T00:00:00Z,2024-11-07 08:41:51+00,True,True,False,No,20963826.152231,,20963826.152231,resolved,[],0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,,True,democrats-and-republicans-both-lose-the-2024-presidential-election,"This market will resolve to ""Yes"" if neither a democrat-nominated nor a republican-nominated candidate for the 2024 US presidential election wins. Otherwise, this market will resolve to ""No"".

If there is a tie in electoral votes between a democrat-nominated and republican-nominated candidate (and all third party candidates trail both), this market will resolve to ""No.""

The resolution source will be an overwhelming consensus of credible reporting on the final electoral college tally based on which territories each candidate wins.",True,True,excluded,,,,2024-11-05T00:00:00Z,False,False,,not_crypto_candidate
